No,Longitude,Lattitude,N,P,K,Ca,Mg,Fe,Mn,Cu,Zn,B,b12,b11,b9,b8a,b8,b7,b6,b5,b4,b3,b2,b1,Sigma_VV,Sigma_VH,plia,lia,iafe,gamma0_vv,gamma0_vh,beta0_vv,beta0_vh
528,103.58506897,0.06713342,2.67,0.16,0.552,0.47,0.52,61.74,518.91,2.12,10.35,16.37,0.17359,0.02495,40.91797,40.92993,40.05425,0.20286,0.02916,0.33548,0.04822,0.0661,0.1656,0.3665,0.3984,0.35,0.3723,0.2733,0.0615,0.0189,0.0355,0.0175,0.0217
529,103.6073,0.064933,2.68,0.15,0.564,0.21,0.4,63.18,247.6,5.55,14.54,21.32,0.13522,0.03221,42.95565,43.11164,40.19204,0.1583,0.03771,0.26011,0.06196,0.0629,0.1653,0.3647,0.3996,0.373,0.3718,0.2766,0.064,0.0194,0.0401,0.0191,0.0219
530,103.6071,0.064617,2.34,0.16,0.506,0.45,0.53,62.62,158.42,4.78,17.01,18.61,0.15902,0.03444,42.50858,42.68125,40.19057,0.18615,0.04032,0.30589,0.06626,0.0644,0.1643,0.3802,0.3772,0.347,0.3528,0.2619,0.0625,0.0174,0.0367,0.0182,0.02
531,103.60695,0.064383,2.82,0.17,0.725,0.3,0.44,70.02,124.39,4.07,17.24,21.99,0.15166,0.03105,42.08955,42.26881,40.18974,0.17754,0.03634,0.29175,0.05972,0.0635,0.161,0.3808,0.3909,0.348,0.3573,0.2605,0.06,0.0195,0.0358,0.0182,0.0199
532,103.606617,0.06375,2.78,0.15,0.983,0.3,0.39,59.62,296.49,4.5,24.42,21.34,0.17926,0.02274,43.21714,43.27126,40.18668,0.20984,0.02662,0.34487,0.04375,0.0657,0.1693,0.3826,0.3864,0.3406,0.3656,0.27,0.0632,0.0199,0.0374,0.0189,0.0196
533,103.606267,0.063183,2.85,0.15,0.47,0.43,0.47,70.28,124.84,5.58,18.68,20.31,0.15456,0.02928,45.41502,45.4243,40.18349,0.18092,0.03427,0.29739,0.05634,0.0666,0.1685,0.3823,0.3745,0.333,0.3528,0.2609,0.0608,0.0207,0.0366,0.019,0.0196
534,103.605817,0.06255,3.06,0.18,0.588,0.43,0.45,66.76,265.35,7.75,24.52,7.23,0.15672,0.0292,43.00962,43.03397,40.17952,0.18343,0.03418,0.30158,0.0562,0.0618,0.1598,0.3667,0.3871,0.3504,0.3663,0.271,0.0602,0.0192,0.0352,0.0187,0.0197
535,103.605983,0.06165,2.78,0.15,0.631,0.53,0.53,63.52,461.76,3.94,18.76,18.35,0.17119,0.02402,42.58623,42.68108,40.17987,0.20037,0.02811,0.32942,0.04622,0.0647,0.1658,0.3762,0.3776,0.3406,0.3544,0.2679,0.0652,0.0202,0.0366,0.0183,0.0199
536,103.606267,0.061267,2.78,0.15,0.624,0.31,0.55,71.1,474.73,5.62,17.58,19.81,0.16922,0.02265,41.59958,41.62866,40.18127,0.19807,0.02651,0.32562,0.04357,0.0655,0.1662,0.3083,0.3662,0.3172,0.3405,0.257,0.0619,0.0195,0.0354,0.0186,0.0231
537,103.6059,0.060567,2.92,0.16,0.548,0.37,0.53,75.62,630.15,0.75,11.32,14.98,0.16024,0.02094,40.47291,40.47545,40.17808,0.18755,0.02451,0.30837,0.0403,0.0525,0.1385,0.2985,0.328,0.3244,0.3127,0.2358,0.058,0.0187,0.0338,0.0179,0.019
538,103.605967,0.060133,2.66,0.15,0.455,0.32,0.61,75.52,134.4,0.21,7.71,19.42,0.17295,0.03159,40.79796,40.79982,40.17744,0.20243,0.03697,0.33284,0.06079,0.069,0.1661,0.2802,0.362,0.321,0.3378,0.2547,0.0625,0.0214,0.0392,0.0213,0.0229
539,103.6083,0.066083,2.94,0.16,0.526,0.57,0.55,83.51,391.34,0.11,13.28,7.75,0.17264,0.03407,41.69752,41.71729,40.20039,0.20212,0.03989,0.33197,0.06552,0.0647,0.165,0.3815,0.4078,0.3636,0.382,0.2841,0.0646,0.0192,0.0358,0.0201,0.0202
540,103.608817,0.065967,3.03,0.16,0.523,0.37,0.44,76.85,275.91,0.63,12.29,17.38,0.14086,0.02382,40.55151,40.56989,40.20388,0.16493,0.02789,0.27084,0.04579,0.0729,0.1736,0.337,0.3768,0.2894,0.3495,0.2639,0.0671,0.0221,0.034,0.0167,0.0211
541,103.6093,0.065433,2.93,0.14,0.674,0.47,0.47,77.24,145.55,3.29,12.96,14.49,0.17101,0.02699,39.34536,39.34933,40.2059,0.20023,0.0316,0.32878,0.05189,0.0683,0.1694,0.3656,0.3793,0.3112,0.3525,0.2634,0.0634,0.0196,0.0349,0.0187,0.0209
542,103.6097,0.065033,2.86,0.15,0.491,0.47,0.47,93.56,391.07,3.84,19.36,5.63,0.18317,0.03057,39.92948,39.93159,40.20824,0.21447,0.03579,0.35213,0.05877,0.0697,0.1703,0.3584,0.3894,0.3584,0.3658,0.2738,0.0626,0.0197,0.0367,0.0209,0.0216
543,103.609483,0.064583,2.54,0.15,0.63,0.67,0.58,74.95,401.97,1.23,16.33,12.27,0.19476,0.0282,40.33693,40.34076,40.20647,0.22804,0.03302,0.37444,0.05422,0.0696,0.1709,0.3584,0.3891,0.3558,0.3717,0.2764,0.0633,0.0187,0.0381,0.0187,0.0216
544,103.608933,0.064617,2.85,0.16,0.565,0.69,0.4,83.84,236.54,0.11,13.52,6.24,0.12554,0.02926,40.31418,40.31461,40.20247,0.14698,0.03425,0.24139,0.05626,0.0643,0.1613,0.3687,0.3603,0.3198,0.33,0.244,0.059,0.0182,0.0327,0.0179,0.0202
545,103.608,0.064283,2.85,0.15,0.769,0.53,0.46,65.32,414.6,1.18,18.98,4.14,0.13713,0.02643,41.36557,41.40117,40.19622,0.16054,0.03094,0.26373,0.05083,0.062,0.1581,0.3851,0.392,0.3466,0.3645,0.2664,0.0603,0.0192,0.0357,0.0181,0.0195
546,103.608367,0.0636,2.67,0.14,0.516,0.34,0.48,84.75,32.92,5.14,11.58,19.51,0.17358,0.03296,40.60548,40.60751,40.19756,0.20322,0.03859,0.33382,0.06339,0.0603,0.1558,0.3732,0.3859,0.3348,0.3621,0.2635,0.0589,0.0192,0.0334,0.0184,0.0199
547,103.609633,0.0633,2.67,0.14,0.644,0.52,0.47,72.0,63.9,5.28,6.28,16.95,0.16179,0.03826,40.28307,40.28442,40.20524,0.18943,0.0448,0.31106,0.07357,0.0645,0.1648,0.3858,0.4061,0.3528,0.3782,0.2783,0.0596,0.0193,0.0353,0.0201,0.0214
548,103.608917,0.063283,2.41,0.14,0.581,0.37,0.62,69.58,125.16,7.29,10.18,8.69,0.15207,0.032,40.72101,40.72102,40.20065,0.17804,0.03746,0.29243,0.06153,0.0615,0.1579,0.3718,0.393,0.3438,0.3606,0.2651,0.0601,0.0198,0.0361,0.0188,0.0209
549,103.60252958,0.06650749,2.46,0.13,0.494,0.54,0.76,101.32,39.5,3.3,14.09,16.49,0.14832,0.02486,40.42025,40.42393,40.16379,0.17357,0.0291,0.28557,0.04787,0.0694,0.1701,0.3579,0.381,0.3286,0.3458,0.2649,0.0621,0.0212,0.0389,0.0186,0.0215
550,103.60141378,0.06652846,2.75,0.15,0.578,0.69,0.63,85.1,507.01,4.25,10.27,11.42,0.17157,0.02854,38.9283,38.93797,40.15692,0.20075,0.0334,0.33041,0.05497,0.0773,0.1735,0.3541,0.338,0.283,0.3231,0.2423,0.0646,0.0331,0.0405,0.0218,0.0199
551,103.59932066,0.06672705,2.61,0.16,0.493,0.79,0.69,86.69,108.09,0.09,9.22,12.2,0.13056,0.02591,41.74388,41.78905,40.14351,0.15275,0.03031,0.25156,0.04992,0.093,0.1906,0.3091,0.3103,0.2954,0.2801,0.215,0.0696,0.0242,0.0377,0.0192,0.0222
552,103.59930428,0.06732833,2.66,0.14,0.465,0.66,0.65,75.22,119.93,0.09,8.0,17.92,0.11482,0.02278,41.01168,41.09088,40.1446,0.13434,0.02665,0.22123,0.04389,0.0813,0.1815,0.3296,0.3286,0.2808,0.3013,0.2308,0.0689,0.0262,0.0383,0.0188,0.0205
553,103.59920378,0.06803323,2.45,0.15,0.36,0.59,0.7,72.39,124.82,0.09,4.85,20.21,0.13182,0.02097,40.74144,40.83607,40.1453,0.15422,0.02453,0.25397,0.0404,0.0791,0.1729,0.3296,0.3292,0.2754,0.2949,0.232,0.0666,0.0254,0.0384,0.0191,0.0202
554,103.59927663,0.0685244,2.81,0.15,0.338,0.68,0.6,80.81,327.51,3.64,8.35,25.29,0.15735,0.02589,39.80869,39.80938,40.1466,0.18409,0.03029,0.30313,0.04988,0.0769,0.1729,0.3141,0.3285,0.2888,0.3013,0.2339,0.0664,0.0223,0.0368,0.0187,0.0203
555,103.59929103,0.06886529,3.23,0.17,0.312,0.64,0.66,90.38,477.16,4.52,12.14,18.34,0.16308,0.02447,40.33022,40.33044,40.14709,0.1908,0.02863,0.31417,0.04714,0.0924,0.1893,0.3141,0.3167,0.2898,0.2812,0.2233,0.0738,0.0296,0.0422,0.0216,0.0203
556,103.59935426,0.06925103,2.7,0.14,0.267,0.91,0.67,81.83,408.62,1.91,10.08,13.0,0.1536,0.0313,40.36824,40.37851,40.14827,0.17971,0.03662,0.29589,0.06029,0.0786,0.1754,0.3368,0.3273,0.2984,0.3034,0.2361,0.0634,0.0233,0.0381,0.0198,0.0211
557,103.59901818,0.06924868,2.84,0.15,0.321,0.59,0.39,83.61,432.84,4.84,10.13,20.36,0.13316,0.03296,40.09112,40.09673,40.14597,0.15579,0.03856,0.25654,0.0635,0.0796,0.1792,0.3416,0.35,0.3198,0.321,0.245,0.0707,0.0195,0.0367,0.0206,0.021
558,103.59903664,0.06903974,3.03,0.14,0.304,0.42,0.48,86.84,626.44,6.63,11.51,2.64,0.15649,0.02192,40.14702,40.14702,40.14562,0.18309,0.02565,0.3015,0.04223,0.0796,0.1792,0.3416,0.35,0.3066,0.321,0.245,0.0707,0.0244,0.0411,0.0201,0.021
559,103.59905802,0.06840603,2.73,0.15,0.201,0.86,0.54,72.52,339.22,2.47,9.04,7.6,0.14774,0.02419,40.14629,40.14629,40.14489,0.17285,0.0283,0.28464,0.0466,0.0807,0.1787,0.3077,0.3281,0.306,0.3026,0.2345,0.0677,0.0207,0.0361,0.0195,0.0207
560,103.59903802,0.06782883,2.61,0.13,0.122,0.65,0.93,97.47,359.43,0.42,6.91,4.73,0.1058,0.02346,41.88556,41.98188,40.14382,0.12378,0.02745,0.20385,0.0452,0.0874,0.1844,0.2928,0.3115,0.2766,0.2818,0.2207,0.0718,0.024,0.0375,0.0205,0.0229
561,103.59899509,0.06720942,2.73,0.14,0.274,0.55,0.67,264.09,211.7,1.82,12.72,20.98,0.1103,0.02419,42.60091,42.66773,40.14269,0.12904,0.0283,0.21252,0.0466,0.0876,0.1843,0.2893,0.3128,0.2324,0.2891,0.2235,0.0657,0.0434,0.043,0.0248,0.0229
562,103.59938213,0.06651186,2.45,0.14,0.143,0.49,0.89,67.58,189.69,1.61,5.71,12.93,0.12593,0.0269,41.37805,41.40009,40.1438,0.14733,0.03147,0.24263,0.05183,0.1105,0.2118,0.3091,0.3045,0.2688,0.2772,0.2151,0.0798,0.0335,0.0405,0.024,0.0222
563,103.59975707,0.06627312,2.79,0.14,0.49,0.74,0.55,79.37,137.43,2.77,6.98,17.52,0.1514,0.03009,40.96081,41.01876,40.14568,0.17713,0.03521,0.29168,0.05798,0.0864,0.1888,0.3525,0.34,0.2792,0.3079,0.2439,0.073,0.0289,0.0412,0.024,0.0207
564,103.60034093,0.0664016,2.79,0.15,0.429,0.62,0.54,75.52,230.73,1.92,9.4,7.32,0.16794,0.0261,40.91666,40.99204,40.15001,0.19649,0.03053,0.3235,0.05027,0.0738,0.1746,0.3559,0.3757,0.3404,0.3511,0.2649,0.065,0.0199,0.0366,0.0176,0.0206
565,103.582483,0.062217,2.28,0.12,0.34,0.48,0.63,57.3,536.15,3.58,23.91,11.4,0.11746,0.02781,38.63683,38.68841,40.03062,0.13722,0.03249,0.22719,0.05379,0.1091,0.2028,0.3197,0.3127,0.2814,0.2839,0.2185,0.0736,0.0259,0.0378,0.0204,0.0217
566,103.5819,0.06155,2.59,0.14,0.384,0.68,0.76,117.59,317.04,0.53,6.36,9.7,0.14721,0.02586,38.78185,38.7837,40.02574,0.17196,0.03021,0.28478,0.05002,0.067,0.16,0.3234,0.3413,0.3228,0.3193,0.2404,0.0622,0.0211,0.0399,0.0199,0.024
567,103.5819,0.0609,2.59,0.14,0.46,0.91,0.68,78.65,491.41,0.84,4.73,10.32,0.15421,0.02402,38.32539,38.32825,40.02487,0.18014,0.02806,0.29834,0.04647,0.0662,0.157,0.3371,0.3282,0.292,0.307,0.2326,0.0616,0.0195,0.0365,0.019,0.0235
568,103.6064,0.056517,2.41,0.14,0.39,0.62,0.6,81.65,407.21,2.22,8.84,19.92,0.18377,0.03016,41.37585,41.37926,40.17549,0.21508,0.0353,0.35367,0.05804,0.0533,0.1354,0.3413,0.3274,0.2876,0.2997,0.2225,0.0529,0.018,0.0335,0.0179,0.0193
569,103.581383,0.061567,2.59,0.17,0.457,0.42,0.42,92.86,313.4,2.01,8.42,15.28,0.14934,0.02916,36.83246,36.85726,40.02303,0.17445,0.03406,0.28892,0.05641,0.061,0.151,0.3327,0.3393,0.293,0.3101,0.2331,0.0597,0.0174,0.0335,0.0178,0.0218
570,103.580217,0.061267,2.72,0.17,0.42,0.74,0.57,74.88,434.38,2.66,9.27,22.39,0.12258,0.02906,38.51092,38.52326,40.01555,0.14318,0.03395,0.23722,0.05624,0.0684,0.1625,0.3307,0.3313,0.293,0.3022,0.2307,0.0609,0.0239,0.0357,0.0192,0.0216
571,103.580467,0.060917,2.68,0.16,0.466,0.93,0.58,84.87,374.49,3.48,9.74,27.93,0.15069,0.02111,37.63801,37.6863,40.01664,0.17602,0.02466,0.29161,0.04085,0.0713,0.1634,0.3145,0.3224,0.3098,0.293,0.2233,0.062,0.0224,0.0382,0.0234,0.0232
572,103.580533,0.060517,2.56,0.15,0.531,0.75,0.53,80.3,337.37,0.42,6.49,17.79,0.14921,0.01826,37.49565,37.50022,40.01606,0.17428,0.02133,0.28876,0.03533,0.0731,0.1646,0.3199,0.3154,0.2766,0.2836,0.2162,0.0613,0.0218,0.0351,0.0198,0.0231
573,103.5793,0.060233,2.6,0.15,0.508,0.6,0.55,94.77,268.04,0.32,9.08,15.05,0.13437,0.0213,40.00967,40.00967,40.00843,0.15693,0.02488,0.2601,0.04124,0.0799,0.1763,0.3194,0.321,0.267,0.2919,0.2251,0.0645,0.0249,0.0372,0.0231,0.0214
574,103.578767,0.0602,2.78,0.13,0.645,0.53,0.29,64.06,306.04,1.15,9.35,7.34,0.15908,0.02279,40.82601,40.8313,40.00496,0.18578,0.02662,0.30797,0.04413,0.0661,0.159,0.3783,0.3598,0.3118,0.3308,0.2519,0.0623,0.0221,0.0369,0.0183,0.0217
575,103.580217,0.06125,2.62,0.16,0.386,0.62,0.57,79.37,350.43,1.27,8.48,13.78,0.12173,0.02862,37.99014,38.00545,40.01529,0.14219,0.03343,0.23558,0.05538,0.0684,0.1625,0.3307,0.3313,0.293,0.3022,0.2307,0.0609,0.0239,0.0357,0.0192,0.0216
576,103.577267,0.061267,2.7,0.16,0.422,0.67,0.73,76.21,248.75,1.81,10.28,14.86,0.12297,0.0257,40.59598,40.82997,39.99577,0.14359,0.03001,0.23813,0.04977,0.069,0.164,0.3396,0.3602,0.3266,0.3344,0.2587,0.0679,0.0192,0.0402,0.0193,0.0215
577,103.577367,0.061033,2.51,0.16,0.396,0.15,0.67,65.55,109.25,0.96,8.01,14.61,0.12353,0.0235,40.42907,40.64798,39.99675,0.14425,0.02744,0.23921,0.04551,0.0759,0.1694,0.3396,0.3433,0.3152,0.3157,0.244,0.0694,0.021,0.0365,0.0196,0.0215
578,103.576783,0.06105,2.69,0.16,0.48,0.56,0.48,70.74,226.96,1.44,12.82,15.98,0.16052,0.02139,40.52234,40.78832,39.99263,0.18744,0.02498,0.3109,0.04143,0.0684,0.1641,0.3339,0.3459,0.3046,0.3105,0.2366,0.0642,0.0212,0.0364,0.018,0.0209
579,103.576517,0.060767,2.71,0.16,0.402,0.61,0.54,76.97,425.25,1.38,5.3,29.34,0.1207,0.02413,43.30227,43.33615,39.9912,0.14093,0.02817,0.23377,0.04673,0.0734,0.1666,0.3128,0.329,0.2798,0.2938,0.2232,0.065,0.0236,0.0363,0.0195,0.0215
580,103.576,0.060633,2.6,0.15,0.573,0.66,0.45,77.46,421.23,1.6,11.3,23.43,0.17763,0.0193,43.26718,43.29784,39.9874,0.2074,0.02253,0.34409,0.03739,0.0675,0.1604,0.328,0.3396,0.3082,0.3203,0.2379,0.0618,0.0224,0.0379,0.0208,0.0216
581,103.575067,0.06055,2.6,0.16,0.533,0.56,0.53,74.56,259.24,0.75,8.56,10.16,0.12047,0.03214,38.43285,38.44111,39.98105,0.14065,0.03752,0.23342,0.06227,0.0643,0.1655,0.3529,0.3803,0.321,0.3405,0.2571,0.0665,0.0203,0.0377,0.0187,0.026
582,103.574883,0.060867,2.71,0.16,0.584,0.43,0.47,67.73,192.46,2.34,10.96,5.58,0.16615,0.02605,37.09618,37.11639,39.97973,0.19398,0.03042,0.32195,0.05048,0.0641,0.16,0.3518,0.3578,0.331,0.3291,0.2482,0.0642,0.0185,0.0365,0.0204,0.0223
583,103.574483,0.060883,2.63,0.16,0.516,1.14,0.57,91.1,226.66,2.15,10.74,31.51,0.16266,0.0296,37.30247,37.3038,39.97811,0.18991,0.03456,0.3152,0.05736,0.074,0.1743,0.3552,0.3732,0.3282,0.3367,0.2608,0.071,0.0194,0.0388,0.0201,0.0214
584,103.575067,0.061267,2.77,0.16,0.667,1.14,0.47,79.09,203.34,3.21,11.35,22.3,0.18044,0.02072,37.08571,37.19767,39.98174,0.21067,0.02419,0.34961,0.04014,0.0673,0.1619,0.3518,0.3755,0.3348,0.3493,0.2588,0.063,0.0192,0.0371,0.0182,0.0223
585,103.6077,0.0632,2.85,0.18,0.709,0.89,0.26,87.91,284.46,2.02,11.61,24.56,0.16534,0.02175,40.24921,40.24987,40.19363,0.19356,0.02546,0.31801,0.04183,0.0647,0.1627,0.3579,0.3969,0.3528,0.365,0.2712,0.0616,0.0194,0.0337,0.0167,0.0199
586,103.607983,0.0627,2.88,0.18,0.682,0.35,0.58,75.17,317.55,2.99,17.21,25.56,0.17489,0.0256,40.54757,40.54967,40.19419,0.20474,0.02997,0.33638,0.04924,0.0625,0.1615,0.3744,0.3897,0.3316,0.3581,0.2665,0.0607,0.0192,0.0374,0.0186,0.0203
587,103.608017,0.0624,2.83,0.15,0.401,0.27,0.59,77.55,555.9,2.15,13.12,19.28,0.16955,0.02948,40.79935,40.79951,40.19371,0.19849,0.03451,0.32611,0.0567,0.0639,0.1642,0.3744,0.3765,0.3328,0.3505,0.2649,0.0629,0.021,0.0352,0.0216,0.0203
588,103.607933,0.0621,2.43,0.15,0.47,0.59,0.46,75.97,63.58,4.36,9.65,6.35,0.15885,0.02911,40.79842,40.79858,40.19277,0.18595,0.03408,0.30553,0.056,0.0637,0.1627,0.3744,0.3724,0.3436,0.3497,0.2652,0.0606,0.0188,0.034,0.0198,0.0203
589,103.608267,0.061867,2.7,0.16,0.515,0.87,0.51,91.73,183.46,2.15,9.26,28.98,0.20408,0.0287,40.62243,40.62251,40.19472,0.23892,0.0336,0.39251,0.0552,0.0638,0.1617,0.3744,0.3817,0.3296,0.354,0.2628,0.0588,0.0197,0.0338,0.0188,0.0203
590,103.605867,0.057633,2.49,0.16,0.347,0.78,0.86,63.38,269.95,2.16,16.99,14.31,0.1637,0.03464,40.4477,40.45068,40.17345,0.19159,0.04054,0.31509,0.06668,0.0186,0.0528,0.2336,0.1305,0.0939,0.127,0.0986,0.026,0.0087,0.0169,0.0093,0.0163
591,103.606717,0.0571,2.74,0.15,0.466,0.73,0.5,51.04,683.42,5.6,24.53,22.36,0.16264,0.03002,39.83028,39.83427,40.17852,0.19036,0.03514,0.31299,0.05777,0.028,0.0856,0.2506,0.2128,0.1592,0.2006,0.1473,0.0387,0.0138,0.0229,0.0127,0.0164
592,103.60625,0.056767,2.63,0.15,0.422,0.82,0.59,82.57,396.18,0.75,8.03,15.48,0.19091,0.02668,41.28907,41.29055,40.17516,0.22344,0.03122,0.36742,0.05134,0.0445,0.1146,0.3413,0.2773,0.1782,0.2579,0.1869,0.0462,0.0125,0.0225,0.016,0.0193
593,103.6064,0.056517,2.75,0.17,0.502,0.69,0.53,102.07,246.35,4.39,17.79,18.43,0.18377,0.03016,41.37585,41.37926,40.17549,0.21508,0.0353,0.35367,0.05804,0.0533,0.1354,0.3413,0.3274,0.2876,0.2997,0.2225,0.0529,0.018,0.0335,0.0179,0.0193
594,103.606033,0.056317,2.71,0.15,0.419,0.78,0.46,90.6,371.46,2.84,14.95,17.22,0.18546,0.02311,40.87135,40.87156,40.17278,0.21706,0.02705,0.35697,0.04448,0.0689,0.1716,0.3482,0.4128,0.3638,0.3866,0.2899,0.0683,0.0216,0.0446,0.0205,0.0222
